"iter","eval_type","client","objf","grad_lka","grad_lcl","grad_lvc","grad_CcPropSd","grad_pchol__omega_cl_v__etaLcl__etaLcl","grad_pchol__omega_cl_v__etaLcl__etaLvc","grad_pchol__omega_cl_v__etaLvc__etaLvc"
81,"fn","http://client2:8000",689.8506,0.1507,75.5259,-53.7171,-16.5639,-0.2091,-0.0098,-1.8324
81,"fn","http://client3:8000",634.6267,-0.497,-1.4138,-11.4741,-5.1163,1.3165,0.0637,-3.2015
81,"gr","http://client1:8000",896.1559,-0.2909,-72.0865,63.2664,21.675,-0.9054,-0.042,4.6768
81,"gr","http://client2:8000",689.8506,0.1507,75.5259,-53.7171,-16.5639,-0.2091,-0.0098,-1.8324
81,"gr","http://client3:8000",634.6267,-0.497,-1.4138,-11.4741,-5.1163,1.3165,0.0637,-3.2015
82,"fn","http://client1:8000",896.1816,-0.1544,-72.1159,63.0021,21.7915,-0.8998,-0.0417,4.6909
82,"fn","http://client2:8000",689.829,0.153,75.2987,-53.5785,-16.4712,-0.2295,-0.0108,-1.8566
82,"fn","http://client3:8000",634.6214,-0.4983,-1.6501,-11.2791,-5.0345,1.3049,0.0632,-3.2062
82,"gr","http://client1:8000",896.1816,-0.1544,-72.1159,63.0021,21.7915,-0.8998,-0.0417,4.6909
82,"gr","http://client2:8000",689.829,0.153,75.2987,-53.5785,-16.4712,-0.2295,-0.0108,-1.8566
82,"gr","http://client3:8000",634.6214,-0.4983,-1.6501,-11.2791,-5.0345,1.3049,0.0632,-3.2062
83,"fn","http://client1:8000",896.2621,0.3391,-71.9525,62.5888,21.7509,-0.8361,-0.0386,4.8584
83,"fn","http://client2:8000",689.7771,0.141,74.8053,-52.5003,-16.5034,-0.198,-0.0093,-1.7246
83,"fn","http://client3:8000",634.5897,-0.4674,-2.3188,-9.9849,-5.1222,1.3153,0.0638,-3.1076
83,"gr","http://client1:8000",896.2621,0.3391,-71.9525,62.5888,21.7509,-0.8361,-0.0386,4.8584
83,"gr","http://client2:8000",689.7771,0.141,74.8053,-52.5003,-16.5034,-0.198,-0.0093,-1.7246
83,"gr","http://client3:8000",634.5897,-0.4674,-2.3188,-9.9849,-5.1222,1.3153,0.0638,-3.1076
84,"fn","http://client1:8000",896.2695,0.3678,-72.2433,62.5221,21.7838,-0.8156,-0.0375,4.8646
84,"fn","http://client2:8000",689.757,0.1476,74.6355,-52.5794,-16.4714,-0.1934,-0.009,-1.747
84,"fn","http://client3:8000",634.6021,-0.4793,-2.526,-10.022,-5.1168,1.3259,0.0641,-3.0952
84,"gr","http://client1:8000",896.2695,0.3678,-72.2433,62.5221,21.7838,-0.8156,-0.0375,4.8646
84,"gr","http://client2:8000",689.757,0.1476,74.6355,-52.5794,-16.4714,-0.1934,-0.009,-1.747
84,"gr","http://client3:8000",634.6021,-0.4793,-2.526,-10.022,-5.1168,1.3259,0.0641,-3.0952
