scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,82,100,True,True,2.4904834167,2.1956942603,2.9754079259,12.067108152,8.9862376799,19.5976159943,0.07143805706,0.053022439867,0.04087544846,0.98121375086,0.40070327657,0.16056311585,2233.8137339841,2799.1768539069,18.4222293218,20.4923413948,9.0545040205,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,83,100,True,True,2.3061879441,2.1639691074,2.9485492089,10.0360934918,8.7056227274,19.0782550787,0.11669958774,0.066066104093,0.038919917682,0.98029791707,0.37119545509,0.13778606588,2260.9624297353,2826.3255496581,10.0912733174,12.5400624494,11.4091145646,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,84,100,True,True,2.2173719921,2.19968126,2.9703924617,9.1831656947,9.0221373253,19.4995709299,0.1046001649,0.063815003697,0.040453339942,0.98102352552,0.34294072101,0.11760833813,2172.0222368217,2737.3853567445,10.2424174952,12.5228697027,11.9139880934,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,85,100,True,True,2.3482829117,2.1587459621,2.9682609574,10.4675805248,8.6602705389,19.4580517742,0.10342846956,0.063070336965,0.039980161539,0.9808053583,0.32410385797,0.10504331075,2193.0687639936,2758.4318839164,9.664519836,11.867132005,12.151400461,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,86,100,True,True,2.1033426249,2.1742296626,2.9534563405,8.1935120268,8.795407081,19.1721046639,0.10128675607,0.06173997936,0.039152852359,0.98041161005,0.37559903267,0.14107463334,2242.4865267373,2807.8496466601,12.2340753126,14.5369675001,10.8214798052,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,87,100,True,True,2.3358827141,2.2047267549,2.9712938382,10.3385819145,9.0677735042,19.5171553087,0.12214949046,0.061975195107,0.032952294833,0.97685305817,0.32036561058,0.10263412444,2165.2565561084,2730.6196760312,7.6190000096,10.5473317358,12.9583421155,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,88,100,True,True,2.5181399319,2.1903059258,3.000283318,12.4055001152,8.9379470451,20.0912283243,0.10498506189,0.053600410114,0.028863960627,0.9737027501,0.36068984294,0.1300971628,2202.0774184062,2767.440538329,10.5102503497,13.6852593249,11.3377021793,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,89,100,True,True,2.2131459633,2.2503451999,3.0027358454,9.1444392595,9.4910115672,20.1405630843,0.11000370263,0.064289732276,0.039091766905,0.98038196919,0.3715150648,0.13802344337,2215.3366627639,2780.6997826867,11.0348620272,13.4721518976,11.3010915695,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,90,100,True,True,2.3400791601,2.1775102435,2.9339323491,10.3820583754,8.8243085059,18.8014190646,0.097858757742,0.057535197092,0.035339837972,0.97836628656,0.32097197455,0.10302300844,2175.722874172,2741.0859940948,10.0370799523,12.6615667527,12.3168790514,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,91,100,True,True,2.4793161668,2.1448065335,2.9571439978,11.9331013762,8.5403887979,19.2429353353,0.11338942622,0.073504980807,0.049180762287,0.98431218588,0.33570536417,0.11269809153,2221.2584877677,2786.6216076905,9.9420479555,11.7689334935,12.1556824233,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,92,100,True,True,2.2508131909,2.1551598505,2.919152865,9.4954543143,8.6292694616,18.5255871373,0.13480363491,0.074499344503,0.042695879966,0.98199361884,0.35511454902,0.12610634293,2265.9898354974,2831.3529554202,8.4364710504,10.6747345397,12.1170345096,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,93,100,True,True,2.1250432456,2.1168625708,2.9013308832,8.3732595873,8.305040094,18.1983491364,0.096900248653,0.051722691091,0.029106931246,0.97391365954,0.34357572573,0.11804427931,2233.0963589384,2798.4594788612,10.7871471335,13.9347133536,11.6397795219,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,94,100,True,True,2.1630518301,2.163407292,2.9459312647,8.6976409187,8.7007331483,19.0283745918,0.11013805198,0.06711769622,0.042424677204,0.98188148878,0.35671713545,0.12724711472,2213.5027232488,2778.8658431716,10.406334452,12.6234333772,11.6444427238,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,95,100,True,True,2.1963173654,2.1622059463,2.9576053843,8.9918387949,8.6902868362,19.2518158152,0.11700165816,0.065169565717,0.037816017923,0.97974018407,0.3415172201,0.11663401162,2223.048668433,2788.4117883558,9.3166728283,11.7691493919,12.0717031337,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,96,100,True,True,2.054345595,2.1813085535,2.9277899344,7.8017307104,8.857889701,18.6862869079,0.081454321908,0.049937388901,0.032121301495,0.97627506527,0.35887489928,0.12879119333,2198.7184399366,2764.0815598594,13.5959839702,16.4490314245,10.8178398971,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,97,100,True,True,2.183161893,2.2207071346,2.9763105014,8.8743215998,9.2138439902,19.6153123083,0.080383160187,0.057295932517,0.042363050168,0.98185564892,0.33938264295,0.11518057833,2137.0419937043,2702.4051136271,13.5649918499,15.6728205353,11.1632816919,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,98,100,True,True,2.1833674518,2.2176293933,2.9825836564,8.8761459826,9.1855297572,19.7387489661,0.10209185204,0.05701721816,0.033352184731,0.97712098287,0.34354617964,0.11802397754,2189.2694173816,2754.6325373044,10.2329707802,13.024796247,11.8656834168,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,99,100,True,True,2.3369360589,2.1039141052,2.9005964376,10.3494777439,8.1981957963,18.1849883457,0.11096691583,0.063882641895,0.03829418682,0.9799855785,0.33334049858,0.11111588799,2248.9652311927,2814.3283511155,9.6209197499,11.9790849638,12.1999103226,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,100,100,True,True,2.2112151749,2.1514083598,2.9059707866,9.1268003162,8.5969574843,18.2829839165,0.1103815363,0.079703466909,0.059090698815,0.9868915544,0.34436004785,0.11858384255,2212.1582287328,2777.5213486556,10.597897065,12.155562109,11.9347306095,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,101,100,True,True,2.179524536,2.1965782254,2.9647791058,8.8421011586,8.9941847118,19.3904195363,0.055345297226,0.041046300815,0.031947295105,0.97615012636,0.39427893023,0.15545587483,2211.6108552039,2776.9739751267,22.0744512525,24.5070268958,8.3803089529,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,102,100,True,True,2.4931063801,2.1827422305,2.9641720901,12.0988012816,8.8705981616,19.3786528197,0.12606187321,0.069062999823,0.039355316597,0.98050961126,0.34596212077,0.11968978901,2213.1785766996,2778.5416966224,8.5358736833,10.9721084164,12.2228181643,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,103,100,True,True,2.2825846675,2.1621312054,2.9768803107,9.8019825622,8.6896373401,19.6264924793,0.091992241006,0.062179232557,0.04355292171,0.98233837668,0.38729297077,0.14999584521,2245.4931258165,2810.8562457393,14.4065670973,16.3783070579,10.1850581912,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,104,100,True,True,2.2208782736,2.1870105281,2.9752838457,9.2154209737,8.9085414328,19.5951844697,0.13472783466,0.07511104398,0.043399196804,0.98227770618,0.34543733452,0.11932695208,2224.2127436643,2789.5758635871,8.2662587263,10.4477747909,12.2828273928,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,105,100,True,True,2.3792748779,2.1436637425,2.9533772385,10.7970708301,8.5306344932,19.1705881716,0.096492302906,0.044489011499,0.021986412095,0.96589348923,0.34139928423,0.11655347127,2205.1451474907,2770.5082674135,10.1859380808,14.2720991822,11.7106528762,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,106,100,True,True,2.3501916427,2.1672034157,2.9903129868,10.4875793998,8.7338249783,19.8919074211,0.094210736289,0.061320066001,0.041434239779,0.98146027752,0.36615126298,0.13406674738,2226.003253797,2791.3663737198,13.1350981748,15.2009562826,10.7931958079,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,107,100,True,True,2.1293321004,2.1686602084,2.950624987,8.409248402,8.746557623,19.1178984341,0.13653224185,0.059976889029,0.027842354358,0.97277711797,0.37280785583,0.13898569737,2282.2337321952,2847.596852118,8.2444250366,11.5296168743,11.5889654801,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,108,100,True,True,2.1804299132,2.2105956884,2.9778683625,8.8501102202,9.1211481371,19.6458940549,0.11688876674,0.06151193775,0.033879977754,0.97746555428,0.35034658615,0.12274273043,2217.8293817645,2783.1925016873,9.3603466765,12.1224755881,11.9325912848,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,109,100,True,True,2.1258363876,2.1748849505,2.908106291,8.3799034048,8.8011724934,18.3220690262,0.10527827125,0.058772243303,0.034320566945,0.9777451462,0.39156465402,0.15332287827,2257.6686937951,2823.0318137179,11.5224263619,14.3158420452,10.708493988,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,110,100,True,True,2.3772888062,2.189425046,2.9824038922,10.7756483537,8.930077255,19.7352009634,0.12622769326,0.067454259957,0.037562940207,0.97960787927,0.37290518288,0.13905827542,2241.2819827584,2806.6451026812,9.4625170035,12.0018112627,11.5310500026,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,111,100,True,True,2.3047420552,2.1970089718,2.9996475651,10.0215929016,8.9980597596,20.0784593259,0.11292317284,0.079069960386,0.056903072639,0.98639787085,0.37078442893,0.13748109274,2231.4318121995,2796.7949321223,11.7033312804,13.2507387495,11.1563171466,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,112,100,True,True,2.3041690644,2.2112861357,2.9662156705,10.0158522653,9.1274479843,19.4182951462,0.1142164905,0.063377409331,0.036682281476,0.97913349452,0.3602366825,0.12977046742,2215.84132559,2781.2044455128,9.9124611863,12.5289706827,11.7158440549,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,113,100,True,True,2.0974975393,2.1251848105,2.9339873683,8.1457599413,8.3744450305,18.8024535312,0.073014700585,0.048352263533,0.033529197547,0.97723739102,0.34543416982,0.11932476568,2203.1510489324,2768.5141688552,15.1575553994,17.6111136635,10.6217901807,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,114,100,True,True,2.2501096755,2.1340768944,2.9146410451,9.4887764659,8.449243362,18.4421912991,0.11894727887,0.064161123327,0.036122948138,0.9788206196,0.37076669414,0.13746794148,2290.2617684673,2855.6248883901,10.033007546,12.5877683203,11.3008073256,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,115,100,True,True,2.7062521808,2.1461351125,2.9688597634,14.9730539274,8.5517429205,19.469706862,0.10014067397,0.068969938763,0.049032539495,0.98426579302,0.34640334357,0.11999527644,2216.3405556862,2781.703675609,11.5505723151,13.3523709692,11.5612759609,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,116,100,True,True,2.2602224127,2.2303860614,2.9824710714,9.5852208043,9.3034570923,19.7365268028,0.10744459741,0.065397811153,0.041327351995,0.98141373518,0.39861918742,0.15889725658,2242.277691518,2807.6408114408,11.9729657954,14.2604382296,10.4881551864,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,117,100,True,True,2.3018517606,2.135829341,3.0015117695,9.9926693639,8.4640631915,20.1159245888,0.097139701541,0.05927818242,0.037690281813,0.9796745005,0.36988943198,0.13681819189,2255.377491551,2820.7406114738,12.8993502135,15.1139988212,10.6557999748,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,118,100,True,True,2.1849090762,2.1956964146,2.9742903628,8.8898402183,8.9862570384,19.5757266562,0.1481063569,0.075330827824,0.039835109391,0.98073772973,0.32541477747,0.1058947774,2203.8212267955,2769.1843467183,6.7761920893,9.1979517157,13.0914291376,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,119,100,True,True,2.2097680088,2.1724511159,2.9557257321,9.1136018727,8.7797779411,19.2156630834,0.12526564408,0.062710549776,0.032901915496,0.97681884386,0.3427747218,0.1174945099,2224.7696968529,2790.1328167757,8.4635641798,11.2886232443,12.2384562963,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,120,100,True,True,2.2433552217,2.1493337502,2.914513795,9.4249009285,8.5791406423,18.4398446787,0.10934889479,0.0431225319,0.018461220552,0.95976928608,0.35072868735,0.12301061213,2230.6857129923,2796.0488329151,9.1513186989,13.9107403788,11.7371980865,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,121,100,True,True,2.1778940493,2.1391836851,2.9582324239,8.8276959771,8.4925022423,19.2638912499,0.10558302517,0.072168926859,0.050862020214,0.98481894319,0.34916021579,0.12191285629,2212.1154135695,2777.4785334923,11.2783507182,13.0108467072,11.5177236198,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,122,100,True,True,2.3219797705,2.1831894293,2.9540496304,10.195839761,8.8745659695,19.1834826556,0.12264884058,0.0682655044,0.039515502603,0.98058630798,0.32786793276,0.10749738133,2187.8442299211,2753.2073498439,8.2594649116,10.6779472091,12.7029270982,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,123,100,True,True,2.4709167701,2.1506427299,2.9245797159,11.833290287,8.5903779157,18.6263960267,0.12869471998,0.074429095993,0.044571253198,0.98273168094,0.29886453515,0.089320010373,2175.2955436464,2740.6586635692,7.0637975969,9.2423764024,13.7087007206,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,124,100,True,True,2.359015311,2.1829322739,2.9995381428,10.5805277918,8.8722841202,20.0762624155,0.080385093255,0.0389020679,0.020292496909,0.96320157339,0.35672847762,0.12725520674,2219.1336703945,2784.4967903173,13.2893335395,17.4303538995,10.6400884176,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,125,100,True,True,2.0240305399,2.2549987539,2.9750910831,7.5687697663,9.535281428,19.5914076148,0.078852482149,0.051975927582,0.035773461972,0.9786199811,0.36721649426,0.13484795366,2156.4600643269,2721.8231842497,14.3992004131,17.044786497,10.5503601045,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,126,100,True,True,2.4380205775,2.1006839325,2.9274171131,11.4503532088,8.1717569317,18.6793215597,0.11345458098,0.069194511665,0.043725902539,0.98240652736,0.37572374836,0.14116833508,2286.277619521,2851.6407394438,10.1586317831,12.2056594216,10.9873173458,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,127,100,True,True,2.1339536039,2.1831782204,2.9356052726,8.4482017151,8.8744664953,18.8328987246,0.11004426571,0.067258457202,0.042631686327,0.98196709865,0.34103046493,0.11630177801,2187.5377588116,2752.9008787344,9.9562895043,12.128609925,11.9697752832,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,128,100,True,True,2.3197681848,2.1389947251,2.9563432423,10.1733157035,8.4908976509,19.2275326162,0.11518657615,0.046267962629,0.020049528211,0.96278067092,0.33441097859,0.1118307026,2201.5474876679,2766.9106075907,8.6749422776,13.0398304647,12.2248605213,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,129,100,True,True,2.2872681542,2.1561941665,2.956315103,9.847997689,8.6381994707,19.2269915741,0.12695936442,0.063157501636,0.032926255586,0.97683542217,0.33421599555,0.11170033168,2227.59743104,2792.9605509628,8.0891002148,10.9091891836,12.505241685,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,130,100,True,True,2.0033275001,2.1939506639,2.9516460165,7.413684136,8.9705829593,19.1374283408,0.091181412771,0.052793635271,0.03207324019,0.97624088275,0.35033288668,0.12273313149,2187.2875964962,2752.650716419,11.8036478335,14.7023693314,11.3288956079,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,131,100,True,True,2.1134680737,2.1846691305,2.8894540446,8.2768964538,8.8877073956,17.9834887385,0.11308363409,0.072619140403,0.04816394464,0.98398890429,0.34610563049,0.11978910746,2198.1474489375,2763.5105688603,9.670630725,11.7622352182,12.1460771424,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,132,,False,False,,,,,,,,,,,,,,,,,,timeout; exit_status=137; timeout_sec=900
scenario2,133,100,True,True,2.2449587649,2.2235954025,3.0322144864,9.4400262877,9.2404945089,20.7431171171,0.1270857598,0.071730585744,0.042009519911,0.9817074192,0.35669778521,0.12723330997,2213.3777613599,2778.7408812827,9.3652386355,11.5539541597,11.8215670387,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,134,100,True,True,2.1899335278,2.2636616955,3.0276756946,8.9346191912,9.6182438446,20.6491817644,0.098690150267,0.060178625852,0.038212735172,0.97994409272,0.34227028066,0.11714894502,2142.8056076894,2708.1687276122,10.8526830261,13.3255694755,11.7830014359,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,135,100,True,True,2.1426426778,2.2096034429,2.9700945415,8.5219286091,9.1121022078,19.4937624786,0.083380087452,0.063218589931,0.04946345383,0.98439956389,0.36347712976,0.13211562386,2184.3546731981,2749.717793121,14.69158813,16.46064855,10.6032764081,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,136,100,True,True,2.1140829546,2.1360401466,2.9092375881,8.2819873242,8.4658476516,18.3428084597,0.078565299696,0.040845196256,0.022712309726,0.96692981189,0.29549209611,0.087315578864,2131.4253511068,2696.7884710297,10.3888964965,14.3620122552,12.7239394225,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,137,100,True,True,2.164433672,2.1429691896,2.9418385346,8.7096679912,8.5247115741,18.9506557403,0.090972252439,0.062844293998,0.044939793941,0.9828694569,0.33849812745,0.11458098229,2203.9535944601,2769.3167143829,12.4591144571,14.3349885224,11.4193255003,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,138,100,True,True,2.2902878703,2.1937638474,3.0154066003,9.8777807912,8.9689072638,20.3973828361,0.064538174526,0.039659874439,0.025860879704,0.9707811822,0.36364860333,0.1322403067,2186.1674982859,2751.5306182087,17.3957813995,20.4052846281,9.6831707833,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,139,100,True,True,2.3083581816,2.1570560371,2.9589293528,10.0578978502,8.6456476901,19.2773214925,0.091431885432,0.047072338111,0.025723181335,0.97063197312,0.35368586646,0.12509369213,2205.2698771099,2770.6329970327,11.5248853165,15.0667806855,11.231701292,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,140,100,True,True,2.2753017239,2.2292139788,3.028229252,9.7308546008,9.2925590595,20.660615435,0.11628219265,0.049506149781,0.02255348596,0.96670887655,0.34315501541,0.1177553646,2193.2614770154,2758.6245969382,8.7499183449,12.7066073571,12.0474041514,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,141,100,True,True,2.0936522519,2.18676443,2.9353910744,8.1144972986,8.9063493277,18.8288651825,0.096442768611,0.058812265682,0.037380684708,0.97951129821,0.34898346383,0.12178945803,2200.6428737053,2766.0059936281,11.4974219979,13.9935043769,11.4870596537,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,142,100,True,True,2.2766097549,2.1886485306,2.9458132272,9.7435911886,8.9231456043,19.0261286618,0.12156602844,0.070208667717,0.042070931268,0.98173337359,0.37320181583,0.13927959534,2250.4036123228,2815.7667322456,9.8283905034,12.137032572,11.5041089452,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,143,100,True,True,2.1625960752,2.1883972353,2.9761733671,8.693677829,8.9209035408,19.61262256,0.11525693813,0.074498444991,0.049684899483,0.98446767572,0.36397475862,0.13247762491,2222.824292553,2788.1874124758,10.7153673613,12.5850294163,11.4348934871,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,144,100,True,True,2.492793742,2.1198929977,2.9278004612,12.0950193273,8.3302460841,18.686483616,0.084511602707,0.051677526059,0.033108179296,0.97695800661,0.3487808431,0.12164807651,2203.2792483955,2768.6423683183,13.0510409446,15.7452827166,11.0976928927,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,145,100,True,True,2.1172798421,2.1720559251,2.9572828688,8.3085062722,8.7763089396,19.2456078056,0.092365785015,0.062564425022,0.043903596959,0.9824757585,0.39993924518,0.15995139984,2241.707014463,2807.0701343858,14.6325856027,16.6693710858,9.943146608,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,146,100,True,True,2.3437044191,2.1891413973,3.0112947906,10.4197643308,8.9275446095,20.3136848728,0.11293351326,0.076967679257,0.053991090481,0.98567995064,0.3501873537,0.12263118269,2199.6305707985,2764.9936907213,10.7996522521,12.4178096926,11.7019530287,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,147,100,True,True,2.2476511297,2.0763312613,2.8865730002,9.465476528,7.975156412,17.9317520725,0.081379924057,0.055493109304,0.039360027569,0.9805115687,0.35184819985,0.12379715574,2249.9259563064,2815.2890762292,14.1142799469,16.1851375815,10.7634275531,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,148,100,True,True,2.3095197488,2.1779164857,2.9520735999,10.0695875618,8.8278940406,19.1456129368,0.089772318231,0.045448237547,0.024493054613,0.96922442627,0.37240680899,0.13868683138,2235.2497396355,2800.6128595583,12.5285501167,16.1753615251,10.6501075354,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,149,100,True,True,2.1881913398,2.1333668513,2.9647585244,8.9190669566,8.4432461645,19.3900204595,0.11330224368,0.068793434819,0.043293649864,0.98223552805,0.3458018387,0.11957891165,2225.5517345313,2790.9148544541,10.1921156625,12.3102214085,11.8677386448,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,150,100,True,True,2.2374566062,2.180233461,2.9675025265,9.3694707031,8.8483717674,19.4432997828,0.12665949996,0.07332390205,0.043972961156,0.98250287062,0.35876482579,0.12871220022,2231.7931446784,2797.1562646012,9.4242676336,11.5398828923,11.7978675532,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,151,100,True,True,2.3791010277,2.1799231748,2.9625356074,10.7951939203,8.8456266657,19.3469659234,0.10555739284,0.06417700895,0.040539351808,0.98106265599,0.3778437283,0.14276588301,2236.0938392014,2801.4569591242,11.7079553227,14.060723872,10.9400553108,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,152,100,True,True,2.721956137,2.1764900515,3.026803492,15.2100460975,8.8153106076,20.6311793468,0.10719493425,0.057347359986,0.032186004312,0.9763213041,0.34863601871,0.12154707354,2206.2970150739,2771.6601349967,10.4330442067,13.1894202322,11.6178700308,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,153,100,True,True,2.063518649,2.1318511088,2.9187084898,7.8736256514,8.4304580717,18.5173566539,0.11039079119,0.067183466105,0.042411031665,0.98187581878,0.35887205631,0.1287891528,2229.6608385291,2795.0239584519,10.6854672883,12.8630254417,11.4954609892,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,154,100,True,True,2.2275307838,2.1736621933,2.9587548256,9.2769310272,8.7904173736,19.27395737,0.08689287255,0.05282654842,0.033625151372,0.97730030508,0.37746513561,0.1424799286,2231.7965855462,2797.159705469,13.8698420787,16.6577462994,10.401137026,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,155,100,True,True,2.1664432995,2.2160207223,2.9612547416,8.7271887788,9.1707651403,19.3222009215,0.093189912166,0.062852949066,0.043917143314,0.98248101509,0.40065686511,0.16052592356,2226.7541359707,2792.1172558935,14.4652582036,16.5742077454,10.1241195512,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,156,100,True,True,2.280963507,2.2202941937,3.003553607,9.7861048495,9.2100400032,20.1570399993,0.090438214598,0.043410252966,0.022312511501,0.96636701538,0.34430326614,0.11854473908,2176.4760913931,2741.8392113159,10.9688096111,15.0048774847,11.4798685417,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,157,100,True,True,2.2853707766,2.2058938214,3.0134493808,9.829330034,9.0783623772,20.3574997239,0.12018208306,0.079865968704,0.05460997098,0.98583884617,0.37912205666,0.14373353385,2246.4422069568,2811.8053268796,11.0121036991,12.6585720346,11.1144073446,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,158,100,True,True,2.0411891659,2.1886036515,2.94467964,7.699760049,8.9227451499,19.0045731052,0.085741995673,0.043326621945,0.023373625977,0.96782088726,0.33876809222,0.11476382031,2176.4321893036,2741.7953092264,11.1574112663,15.0885230635,11.5862498853,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,159,100,True,True,2.1898774554,2.2082324849,3.0125820944,8.9341182196,9.0996184575,20.3398515961,0.11789395422,0.071548858774,0.044948900729,0.982873003,0.34590487128,0.11965017997,2204.9735180893,2770.3366380121,9.810458098,11.8920458265,11.9415509525,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,160,100,True,True,2.2893733711,2.1697312366,2.9540577374,9.8687516979,8.7559304507,19.1836381768,0.11513961231,0.062514001213,0.035454131794,0.9784338925,0.33228215789,0.11041143245,2189.8313797577,2755.1944996805,8.8485311833,11.5047370028,12.4028848907,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,161,100,True,True,2.1947601631,2.1885471421,2.9880471725,8.9778475796,8.922240945,19.8468870757,0.1085381273,0.060571435463,0.035315330731,0.97835183759,0.35154312219,0.12358256676,2206.4751210854,2771.8382410082,10.3355022378,12.9332417797,11.6191443605,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,162,100,True,True,2.2351035422,2.1441266497,2.9129211651,9.3474496578,8.5345843001,18.4105002047,0.10887974513,0.057885068976,0.032280551616,0.97638822576,0.30427002,0.09258024507,2171.2689775569,2736.6320974797,8.266396285,11.1515809699,13.058075876,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario2,163,100,True,True,2.1644427363,2.2242435385,2.9655416229,8.7097469388,9.2464855473,19.4052107026,0.12710962994,0.068780596372,0.038736245676,0.9802073319,0.35198071593,0.12389042438,2206.1546124749,2771.5177323977,8.5403992181,11.0920129129,12.1595471151,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
